Date,Mean distance
2014-12-01,1.0525877319960617
2014-12-02,1.1505114983789344
2014-12-03,1.1895634720770316
2014-12-04,1.2382679392923204
2014-12-05,1.2382194432901523
2014-12-06,1.1879742862200124
2014-12-07,1.2686597796274197
2014-12-08,1.289177062383629
2014-12-09,1.2899709140923827
2014-12-10,1.3440207921244844
2014-12-11,1.2548696706215479
2014-12-12,1.2978086982372228
2014-12-13,1.3247538177138154
2014-12-14,1.3398445763045204
2014-12-15,1.4392671259408587
2014-12-16,1.4147196466977914
2014-12-17,1.3608000065675132
2014-12-18,1.3400573864285286
2014-12-19,1.468864749090556
2014-12-20,1.3835819128082212
2014-12-21,1.5473600887993038
2014-12-22,1.5320693672786851
2014-12-23,1.5625071045630228
2014-12-24,1.6540898743990673
2014-12-25,1.3758354602300538
2014-12-26,1.2354790401726814
2014-12-27,1.467988999715358
2014-12-28,1.497803368008416
2014-12-29,1.428001859038188
2014-12-30,1.4459171218609244
2014-12-31,1.440819702109394
2015-01-01,1.1198496649017577
2015-01-02,1.1590288371210815
2015-01-03,1.1826067243167795
2015-01-04,1.1543048734146963
2015-01-05,1.2266761699083755
2015-01-06,1.2392139938558615
2015-01-07,1.3020837855338796
2015-01-08,1.230318077229106
2015-01-09,1.3378986333193
2015-01-10,1.253699557665686
2015-01-11,1.1477038589208508
2015-01-12,1.4125733382277756
2015-01-13,1.304320258383076
2015-01-14,1.3819331287191923
2015-01-15,1.511483970439783
2015-01-16,1.3767263625770134
2015-01-17,1.3614501879549026
2015-01-18,1.4042231608018914
2015-01-19,1.4046313273446698
2015-01-20,1.5019691323824325
2015-01-21,1.5644987152188343
2015-01-22,1.4779065189146054
2015-01-23,1.4027700630900894
2015-01-24,1.4624771946318469
2015-01-25,1.482569293775064
2015-01-26,1.5065182221988302
2015-01-27,1.4441191275261915
2015-01-28,1.5221014463703446
2015-01-29,1.4909028657125847
2015-01-30,1.5032293196847692
2015-01-31,1.473393344213477
2015-02-01,1.1599926806396448
2015-02-02,1.127188906526789
2015-02-03,1.2233486860793725
2015-02-04,1.3120851858069718
2015-02-05,1.2853587696059436
2015-02-06,1.3005292190235214
2015-02-07,1.2805400159008744
2015-02-08,1.4613356590259177
2015-02-09,1.3711545811058667
2015-02-10,1.4461584055745862
2015-02-11,1.373021837015808
2015-02-12,1.4184187675966133
2015-02-13,1.3176079880507365
2015-02-14,1.3473433421734078
2015-02-15,1.3757980196985848
2015-02-16,1.5005053823297885
2015-02-17,1.4754341956834716
2015-02-18,1.4663916120189509
2015-02-19,1.5418076882551635
2015-02-20,1.437876956996412
2015-02-21,1.5210820287441476
2015-02-22,1.5993918943884227
2015-02-23,1.4671399377931105
2015-02-24,1.3281173532907526
2015-02-25,1.4560293677874325
2015-02-26,1.4069315946188068
2015-02-27,1.4336071777028394
2015-02-28,1.5751109459210166
2015-03-01,1.0852917543999692
2015-03-02,1.2742259042156898
2015-03-03,1.3273878584857357
2015-03-04,1.2840531403357
2015-03-05,1.250307292846154
2015-03-06,1.3320605406543162
2015-03-07,1.3286997149844044
2015-03-08,1.2301512021364325
2015-03-09,1.365365734362645
2015-03-10,1.356264194846993
2015-03-11,1.333368666340102
2015-03-12,1.3870383308055436
2015-03-13,1.2767923194230328
2015-03-14,1.4374837875300917
2015-03-15,1.546854992222867
2015-03-16,1.2712042394409013
2015-03-17,1.4227770353688458
2015-03-18,1.3683129350031031
2015-03-19,1.457774336993683
2015-03-20,1.4390566834566256
2015-03-21,1.5043554306276539
2015-03-22,1.426176798750284
2015-03-23,1.5458233309735676
2015-03-24,1.5074708750853625
2015-03-25,1.40908847990352
2015-03-26,1.45814939886207
2015-03-27,1.6012751141692751
2015-03-28,1.620939465663481
2015-03-29,1.5321760218957896
2015-03-30,1.7398508406170403
2015-03-31,1.2671229413514011
2015-04-01,1.1494333024469559
2015-04-02,1.1005187134585033
2015-04-03,1.2108774759639849
2015-04-04,1.2516876452951797
2015-04-05,1.331820271071925
2015-04-06,1.2286594855451447
2015-04-07,1.2487417744482006
2015-04-08,1.210024310252281
2015-04-09,1.3668254938035187
2015-04-10,1.4243560819252563
